Brand,Name,Location,Latitude (generated),Longitude (generated),Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
Hyundai,Hyundai Verna 1.6 SX,Chennai,13.09,80.27,2012,92000,Diesel,Manual,Third,22.32,1582,126.32,5,4
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,17.3667,78.4667,2013,92000,Diesel,Manual,First,12.99,2494,100,8,12.5
Maruti,Maruti Wagon R LXI CNG,Pune,18.5236,73.8478,2012,92000,CNG,Manual,Second,26.2,998,58.2,5,3
Maruti,Maruti Alto Green LXi (CNG),Hyderabad,17.3667,78.4667,2012,92000,CNG,Manual,Second,26.83,796,38.4,5,2.1
Honda,Honda City 1.5 S MT,Delhi,28.7,77.2,2009,92000,Petrol,Manual,Second,17,1497,118,5,2.25
Honda,Honda CR-V 2.4 MT,Pune,18.5236,73.8478,2008,92000,Petrol,Manual,Second,10.8,2354,152,5,3.7
Maruti,Maruti Swift ZDi,Jaipur,26.9167,75.8667,2013,92000,Diesel,Manual,Second,22.9,1248,74,5,4.35
Honda,Honda Civic 2006-2010 1.8 MT Sport,Jaipur,26.9167,75.8667,2007,92000,Petrol,Manual,First,13.5,1799,130,5,1.9
Maruti,Maruti SX4 Vxi BSIV,Delhi,28.7,77.2,2009,92000,Petrol,Manual,First,15.5,1586,103.3,5,2.7
Tata,Tata Indigo LX BSII,Hyderabad,17.3667,78.4667,2005,92000,Diesel,Manual,Second,16.1,1405,70,5,1.1
Mahindra,Mahindra Scorpio 2.6 SLX CRDe,Hyderabad,17.3667,78.4667,2006,92000,Diesel,Manual,First,10.5,2179,120,8,3.45
Toyota,Toyota Fortuner 4x2 AT,Delhi,28.7,77.2,2015,92000,Diesel,Automatic,First,12.55,2982,168.5,7,19.75
Honda,Honda Brio 1.2 VX MT,Kochi,9.9353,76.2592,2012,91931,Petrol,Manual,First,18.5,1198,86.8,5,3.13
Audi,Audi A6 2011-2015 2.0 TDI,Kochi,9.9353,76.2592,2013,91903,Diesel,Automatic,First,17.68,1968,174.33,5,17.56
Audi,Audi Q7 3.0 TDI quattro,Coimbatore,11,76.9667,2012,91743,Diesel,Automatic,First,12.07,2967,241.4,7,28.55
Ford,Ford Endeavour 3.0L 4X4 AT,Hyderabad,17.3667,78.4667,2012,91696,Diesel,Automatic,First,11.4,2953,153.86,7,9.25
Mahindra,Mahindra Xylo D2 BS III,Ahmedabad,23.03,72.58,2010,91596,Diesel,Manual,First,14.95,2489,93.7,7,1.85
Mahindra,Mahindra Ssangyong Rexton RX7,Kochi,9.9353,76.2592,2014,91586,Diesel,Automatic,Second,11.18,2696,184,7,9.47
Toyota,Toyota Fortuner 3.0 Diesel,Coimbatore,11,76.9667,2012,91235,Diesel,Manual,First,11.5,2982,171,7,13.49
Maruti,Maruti Alto K10 2010-2014 VXI,Chennai,13.09,80.27,2011,91211,Petrol,Manual,First,20.92,998,67.1,5,2.1
Toyota,Toyota Innova 2.5 GX (Diesel) 8 Seater,Delhi,28.7,77.2,2013,91200,Diesel,Manual,First,12.99,2494,100,8,8.25
Tata,Tata Indica Vista Aura 1.3 Quadrajet,Pune,18.5236,73.8478,2012,91183,Diesel,Manual,First,18,1248,75,5,2.85
Maruti,Maruti Ritz VDi,Jaipur,26.9167,75.8667,2011,91000,Diesel,Manual,First,23.2,1248,73.94,5,3
Maruti,Maruti Swift Dzire Vdi BSIV,Mumbai,18.9667,72.8333,2008,91000,Diesel,Manual,Second,19.3,1248,73.9,5,2.85
Renault,Renault Duster 85PS Diesel RxL,Jaipur,26.9167,75.8667,2015,91000,Diesel,Manual,First,19.87,1461,83.8,5,5.75
Ford,Ford Endeavour 3.0L 4X4 AT,Hyderabad,17.3667,78.4667,2012,91000,Diesel,Automatic,First,11.4,2953,153.86,7,9.2
Hyundai,Hyundai Getz GLS ABS,Pune,18.5236,73.8478,2005,91000,Petrol,Manual,Third,16.8,1341,83,5,0.8
Hyundai,Hyundai EON Era Plus,Jaipur,26.9167,75.8667,2015,91000,Petrol,Manual,First,21.1,814,55.2,5,2.5
Maruti,Maruti Wagon R LXI BS IV,Pune,18.5236,73.8478,2010,91000,Petrol,Manual,First,18.9,998,67.1,5,2.3
Maruti,Maruti Swift Dzire LDI,Chennai,13.09,80.27,2016,91000,Diesel,Manual,First,26.59,1248,74,5,4.5
Honda,Honda City ZX EXi,Hyderabad,17.3667,78.4667,2007,91000,Petrol,Manual,Second,17.7,1497,78,5,3
Skoda,Skoda Laura L and K AT,Hyderabad,17.3667,78.4667,2007,91000,Diesel,Automatic,Second,15.6,1896,106,5,2.45
Honda,Honda Amaze S i-Dtech,Jaipur,26.9167,75.8667,2015,91000,Diesel,Manual,First,25.8,1498,98.6,5,4.68
Volkswagen,Volkswagen Vento Diesel Comfortline,Chennai,13.09,80.27,2012,90906,Diesel,Manual,First,20.54,1598,103.6,5,4.25
Mahindra,Mahindra Xylo E8,Hyderabad,17.3667,78.4667,2009,90764,Diesel,Manual,First,14,2498,112,8,3.85
Maruti,Maruti Swift Lxi BSIII,Pune,18.5236,73.8478,2009,90456,Petrol,Manual,Second,16.1,1298,88.2,5,3
Maruti,Maruti Eeco 7 Seater Standard,Hyderabad,17.3667,78.4667,2015,90413,Petrol,Manual,First,15.1,1196,73,7,2.95
Maruti,Maruti Wagon R LXI CNG,Pune,18.5236,73.8478,2012,90400,CNG,Manual,First,26.2,998,58.2,5,2.9
Maruti,Maruti Swift VXI BSIII W/ ABS,Pune,18.5236,73.8478,2010,90246,Petrol,Manual,First,16.1,1298,88.2,5,2.95
Maruti,Maruti Ritz LDi,Coimbatore,11,76.9667,2011,90207,Diesel,Manual,First,21.1,1248,73.9,5,3.91
Ford,Ford Figo Diesel Titanium,Hyderabad,17.3667,78.4667,2013,90200,Diesel,Manual,First,20,1399,68.05,5,3.5
Maruti,Maruti Alto K10 2010-2014 VXI,Hyderabad,17.3667,78.4667,2013,90121,Petrol,Manual,First,20.92,998,67.1,5,2.2
Volkswagen,Volkswagen Polo Diesel Highline 1.2L,Kolkata,22.5411,88.3378,2010,90110,Diesel,Manual,First,22.07,1199,73.9,5,2.5
Mahindra,Mahindra Quanto C4,Hyderabad,17.3667,78.4667,2012,90049,Diesel,Manual,First,17.21,1493,100,7,3.8
Maruti,Maruti Alto LXi,Delhi,28.7,77.2,2008,90000,Petrol,Manual,Second,19.7,796,46.3,5,1.25
Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater,Ahmedabad,23.03,72.58,2016,90000,Diesel,Manual,First,12.99,2494,100.6,7,10.9
Renault,Renault Duster 85PS Diesel RxL,Delhi,28.7,77.2,2014,90000,Diesel,Manual,First,19.87,1461,83.8,5,5.35
BMW,BMW X5 3.0d,Bangalore,12.9699,77.598,2009,90000,Diesel,Automatic,Second,11,2993,235,5,17.75
Renault,Renault Duster 110PS Diesel RxZ Pack,Pune,18.5236,73.8478,2014,90000,Diesel,Manual,First,19.01,1461,108.45,5,7.25
Toyota,Toyota Innova 2.5 GX (Diesel) 7 Seater,Chennai,13.09,80.27,2016,90000,Diesel,Manual,First,12.99,2494,100.6,7,13.9
Honda,Honda Accord 2.4 Elegance A/T,Chennai,13.09,80.27,2008,90000,Petrol,Automatic,First,10.2,2354,180,5,6.5
Ford,Ford Figo Diesel ZXI,Chennai,13.09,80.27,2010,90000,Diesel,Manual,First,20,1399,68,5,2.6
Mahindra,Mahindra Verito 1.5 D4 BSIV,Pune,18.5236,73.8478,2015,90000,Diesel,Manual,Second,21.03,1461,65,5,3.1
Maruti,Maruti SX4 ZDI Leather,Mumbai,18.9667,72.8333,2012,90000,Diesel,Manual,First,21.5,1248,88.8,5,3.81
Ford,Ford Endeavour 4x2 XLT Limited Edition,Pune,18.5236,73.8478,2007,90000,Diesel,Manual,Fourth & Above,10.9,2499,143,7,3
Nissan,Nissan Sunny XL,Chennai,13.09,80.27,2016,90000,Petrol,Manual,First,16.95,1498,97.6,5,6.2
Honda,Honda Amaze S i-Dtech,Delhi,28.7,77.2,2013,90000,Diesel,Manual,First,25.8,1498,98.6,5,3.8
Ford,Ford Figo Diesel EXI,Jaipur,26.9167,75.8667,2010,90000,Diesel,Manual,Second,20,1399,68,5,1.4
Tata,Tata Safari DICOR 2.2 LX 4x2,Bangalore,12.9699,77.598,2012,90000,Diesel,Manual,Second,13.93,2179,138.03,7,4.6
Hyundai,Hyundai Grand i10 Asta,Chennai,13.09,80.27,2013,90000,Petrol,Manual,First,18.9,1197,82,5,3.55
Volkswagen,Volkswagen Vento 1.5 TDI Highline,Hyderabad,17.3667,78.4667,2014,90000,Diesel,Manual,First,20.34,1498,103.2,5,6.5
Maruti,Maruti Swift Dzire VDi,Pune,18.5236,73.8478,2009,90000,Diesel,Manual,Second,19.3,1248,73.9,5,3
BMW,BMW 5 Series 520d Luxury Line,Ahmedabad,23.03,72.58,2013,90000,Diesel,Automatic,First,22.48,1995,190,5,19.5
Hyundai,Hyundai i20 1.4 CRDi Sportz,Pune,18.5236,73.8478,2012,90000,Diesel,Manual,First,23,1396,90,5,4.11
Maruti,Maruti Wagon R LX BSIII,Pune,18.5236,73.8478,2007,90000,Petrol,Manual,Second,17.3,1061,64,5,1.24
Mercedes-Benz,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Chennai,13.09,80.27,2011,90000,Diesel,Automatic,First,14.84,2143,167.62,5,13.9
Honda,Honda City 1.5 V MT,Delhi,28.7,77.2,2011,90000,Petrol,Manual,Second,17,1497,118,5,3.4
Audi,Audi A6 2.7 TDI,Bangalore,12.9699,77.598,2013,90000,Diesel,Automatic,Second,12.4,2698,179.5,5,22.5
BMW,BMW X5 3.0d,Bangalore,12.9699,77.598,2009,90000,Diesel,Automatic,First,11,2993,235,5,17.75
Ford,Ford Endeavour 3.2 Trend AT 4X4,Jaipur,26.9167,75.8667,2016,90000,Diesel,Automatic,First,10.91,3198,197.2,7,26
Maruti,Maruti SX4 VDI,Delhi,28.7,77.2,2014,90000,Diesel,Manual,First,21.5,1248,88.8,5,4.5
Hyundai,Hyundai Getz GVS,Mumbai,18.9667,72.8333,2005,90000,Petrol,Manual,Second,15.3,1341,61,5,1.8
Hyundai,Hyundai Verna CRDi,Hyderabad,17.3667,78.4667,2008,90000,Diesel,Manual,Second,16.8,1493,110,5,2.25
Mahindra,Mahindra XUV500 W8 2WD,Pune,18.5236,73.8478,2011,90000,Diesel,Manual,Second,15.1,2179,140,7,6.1
Tata,Tata Indica Vista TDI LX,Jaipur,26.9167,75.8667,2012,90000,Diesel,Manual,First,19.4,1405,70,5,2.5
Honda,Honda City i DTEC SV,Hyderabad,17.3667,78.4667,2014,90000,Diesel,Manual,First,26,1498,98.6,5,6.75
Ford,Ford Ecosport 1.5 DV5 MT Trend,Bangalore,12.9699,77.598,2013,90000,Diesel,Manual,First,22.7,1498,89.84,5,6.25
Hyundai,Hyundai i10 Sportz,Pune,18.5236,73.8478,2014,90000,Petrol,Manual,Second,20.36,1197,78.9,5,2.8
Maruti,Maruti Ciaz VDi Plus,Chennai,13.09,80.27,2015,90000,Diesel,Manual,First,26.21,1248,88.5,5,6.5
Tata,Tata New Safari Dicor EX 4X2,Kolkata,22.5411,88.3378,2011,90000,Diesel,Manual,Second,13.93,2179,138.1,7,2.75
Maruti,Maruti Zen VXi - BS III,Jaipur,26.9167,75.8667,2000,90000,Petrol,Manual,Second,17.3,993,60,5,0.7
Tata,Tata Safari Storme 2012-2015 VX,Hyderabad,17.3667,78.4667,2014,90000,Diesel,Manual,First,14,2179,138.1,7,8
Mahindra,Mahindra Scorpio 2.6 SLX CRDe,Bangalore,12.9699,77.598,2005,90000,Diesel,Manual,First,10.5,2179,120,8,2.6
Mahindra,Mahindra Scorpio VLX 2WD BSIV,Hyderabad,17.3667,78.4667,2014,90000,Diesel,Manual,First,12.05,2179,120,8,7.9
Ford,Ford Ikon 1.3 Flair,Chennai,13.09,80.27,2007,90000,Petrol,Manual,Second,13.8,1299,70,5,1.4
Toyota,Toyota Fortuner 4x4 AT,Delhi,28.7,77.2,2015,90000,Diesel,Automatic,First,12.55,2982,168.5,7,21.5
Maruti,Maruti Wagon R LXI CNG,Pune,18.5236,73.8478,2013,89900,CNG,Manual,First,26.6,998,58.16,5,3.25
Mahindra,Mahindra Scorpio DX 2.6 Turbo 8 Str,Mumbai,18.9667,72.8333,2006,89869,Diesel,Manual,First,12.7,2609,116.6,8,3.25
BMW,BMW 3 Series 320d Sedan,Chennai,13.09,80.27,2011,89616,Diesel,Automatic,First,16.07,1995,181,5,11
Hyundai,Hyundai Verna CRDi 1.6 SX Option,Kochi,9.9353,76.2592,2014,89614,Diesel,Manual,First,22,1582,126.2,5,6.01
Toyota,Toyota Fortuner 4x2 AT,Delhi,28.7,77.2,2014,89540,Diesel,Automatic,First,12.55,2982,168.5,7,16.8
Honda,Honda Amaze S i-Dtech,Delhi,28.7,77.2,2013,89429,Diesel,Manual,First,25.8,1498,98.6,5,3.65
Toyota,Toyota Corolla Altis Diesel D4DJ,Delhi,28.7,77.2,2011,89401,Diesel,Manual,First,21.43,1364,87.2,5,4.5
Ford,Ford Fiesta 1.4 Duratorq EXI,Chennai,13.09,80.27,2006,89327,Diesel,Manual,Third,17.8,1399,68,5,1.55
Ford,Ford Fiesta 1.4 TDCi EXI,Chennai,13.09,80.27,2006,89326,Diesel,Manual,Third,17.8,1399,68,5,1.55
Volvo,Volvo XC90 2007-2015 D5 AWD,Kochi,9.9353,76.2592,2014,89230,Diesel,Manual,First,11.1,2400,200,7,23.65
Toyota,Toyota Corolla Executive (HE),Chennai,13.09,80.27,2007,89000,Petrol,Manual,First,13.4,1794,125,5,3
Toyota,Toyota Corolla Altis VL,Delhi,28.7,77.2,2008,89000,Petrol,Automatic,First,14.53,1798,138.1,5,4
BMW,BMW 5 Series 2003-2012 525d,Mumbai,18.9667,72.8333,2011,89000,Diesel,Automatic,First,16.73,1995,218,5,16.57
Hyundai,Hyundai Verna 1.6 VTVT S,Jaipur,26.9167,75.8667,2015,89000,Petrol,Manual,First,17.01,1591,121.3,5,7.5
Chevrolet,Chevrolet Captiva LTZ VCDi,Pune,18.5236,73.8478,2009,89000,Diesel,Automatic,First,12.5,1991,147.9,7,4
Nissan,Nissan Micra XV CVT,Chennai,13.09,80.27,2013,89000,Petrol,Automatic,Second,19.34,1198,76,5,2.8
Honda,Honda Civic 2006-2010 1.8 S MT,Ahmedabad,23.03,72.58,2009,89000,Petrol,Manual,First,13.5,1799,130,5,4.25
Mahindra,Mahindra XUV500 W10 2WD,Chennai,13.09,80.27,2016,89000,Diesel,Manual,First,16,2179,140,7,13.5
Hyundai,Hyundai i10 Asta Sunroof AT,Hyderabad,17.3667,78.4667,2013,89000,Petrol,Automatic,First,19.2,1197,80,5,4.19
Honda,Honda City V MT AVN,Pune,18.5236,73.8478,2012,89000,Petrol,Manual,Second,16.8,1497,116.3,5,3.5
Honda,Honda City 1.5 V AT Exclusive,Jaipur,26.9167,75.8667,2009,89000,Petrol,Automatic,First,17,1497,118,5,3.71
BMW,BMW 3 Series 320d,Hyderabad,17.3667,78.4667,2011,89000,Diesel,Automatic,First,22.69,1995,190,5,13.95
Maruti,Maruti Swift VDI BSIV,Hyderabad,17.3667,78.4667,2014,89000,Diesel,Manual,First,25.2,1248,74,5,5.85
BMW,BMW 3 Series 320d Corporate Edition,Chennai,13.09,80.27,2008,89000,Diesel,Automatic,Second,16.07,1995,181,4,6.3
Hyundai,Hyundai Verna 1.6 SX CRDi (O),Pune,18.5236,73.8478,2012,89000,Diesel,Manual,First,22.32,1582,126.32,5,6
Honda,Honda Civic 2006-2010 1.8 V MT,Delhi,28.7,77.2,2012,88578,Petrol,Manual,First,13.5,1799,130,5,3.95
Maruti,Maruti Ritz LDi,Coimbatore,11,76.9667,2011,88539,Diesel,Manual,First,23.2,1248,73.94,5,3.77
Mahindra,Mahindra XUV500 W6 2WD,Jaipur,26.9167,75.8667,2014,88511,Diesel,Manual,First,16,2179,140,7,8.25
Maruti,Maruti Alto K10 VXI,Hyderabad,17.3667,78.4667,2014,88500,Petrol,Manual,First,24.07,998,67.1,5,2.6
Maruti,Maruti Ritz ZDi,Hyderabad,17.3667,78.4667,2014,88500,Diesel,Manual,First,23.2,1248,73.94,5,4.35
Mahindra,Mahindra XUV500 W8 4WD,Hyderabad,17.3667,78.4667,2015,88428,Diesel,Manual,First,16,2179,140,7,10.6
Honda,Honda City 1.5 S MT,Coimbatore,11,76.9667,2012,88381,Petrol,Manual,First,17,1497,118,5,5.25
Skoda,Skoda Octavia 1.9 TDI,Pune,18.5236,73.8478,2008,88123,Diesel,Manual,First,18.7,1896,66,5,2.2
Maruti,Maruti Swift Dzire VDi,Hyderabad,17.3667,78.4667,2009,88096,Diesel,Manual,Second,19.3,1248,73.9,5,3.5
Honda,Honda CR-V 2.4 AT,Hyderabad,17.3667,78.4667,2014,88046,Petrol,Automatic,First,10.1,2354,152,5,13.99
Toyota,Toyota Fortuner 2.8 2WD AT,Ahmedabad,23.03,72.58,2016,88008,Diesel,Automatic,Second,12.9,2755,174.5,7,22.5
Chevrolet,Chevrolet Beat Diesel LT,Jaipur,26.9167,75.8667,2012,88000,Diesel,Manual,First,25.44,936,57.6,5,1.5
Maruti,Maruti Swift Dzire VDI,Pune,18.5236,73.8478,2013,88000,Diesel,Manual,First,23.4,1248,74,5,4.75
Mahindra,Mahindra XUV500 W8 2WD,Delhi,28.7,77.2,2012,88000,Diesel,Manual,First,16,2179,140,7,5.99
Maruti,Maruti Ertiga ZDI,Mumbai,18.9667,72.8333,2012,88000,Diesel,Manual,First,20.77,1248,88.8,7,5.85
Maruti,Maruti Swift Dzire VXI,Mumbai,18.9667,72.8333,2012,88000,Petrol,Manual,First,19.1,1197,85.8,5,3.85
Audi,Audi Q7 3.0 TDI Quattro Technology,Hyderabad,17.3667,78.4667,2012,88000,Diesel,Automatic,First,12.07,2967,241.4,7,36.5
BMW,BMW 3 Series 320d,Hyderabad,17.3667,78.4667,2012,88000,Diesel,Automatic,First,13.2,1995,170,5,15
Honda,Honda Accord 2001-2003 2.3 VTi L AT,Jaipur,26.9167,75.8667,2009,88000,Petrol,Automatic,First,11.1,2354,142,5,5.25
Toyota,Toyota Corolla Altis 2008-2013 1.8 VL AT,Pune,18.5236,73.8478,2011,88000,Petrol,Automatic,First,14.53,1794,138.1,5,6.45
Skoda,Skoda Octavia Classic 1.9 TDI MT,Pune,18.5236,73.8478,2005,88000,Diesel,Manual,Third,18.7,1896,66,5,1.25
Audi,Audi A4 2.0 TDI Multitronic,Delhi,28.7,77.2,2009,88000,Diesel,Automatic,First,16.55,1968,140,5,7.98
Maruti,Maruti Swift VDI,Jaipur,26.9167,75.8667,2013,88000,Diesel,Manual,First,22.9,1248,74,5,4.33
Audi,Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,12.9699,77.598,2013,88000,Diesel,Automatic,First,17.11,1968,174.33,5,16.25
Audi,Audi A4 2.0 TDI Multitronic,Bangalore,12.9699,77.598,2012,88000,Diesel,Automatic,First,16.55,1968,140,5,16.25
BMW,BMW 5 Series 2013-2017 530d M Sport,Pune,18.5236,73.8478,2014,88000,Diesel,Automatic,First,14.69,2993,258,5,27
Nissan,Nissan Sunny 2011-2014 Diesel XL,Hyderabad,17.3667,78.4667,2012,87982,Diesel,Manual,First,21.64,1461,84.8,5,5
Mahindra,Mahindra XUV500 W10 AWD,Pune,18.5236,73.8478,2015,87900,Diesel,Manual,First,16,2179,140,7,12.01
Mahindra,Mahindra XUV500 W8 2WD,Kochi,9.9353,76.2592,2013,87736,Diesel,Manual,First,15.1,2179,140,7,7.02
Skoda,Skoda Laura 1.8 TSI Ambiente,Delhi,28.7,77.2,2011,87670,Petrol,Manual,First,13.4,1798,157.8,5,4
Audi,Audi Q5 2.0 TDI Premium Plus,Coimbatore,11,76.9667,2014,87652,Diesel,Automatic,Second,14.16,1968,174.3,5,25.71
Toyota,Toyota Corolla Altis G,Delhi,28.7,77.2,2012,87615,Petrol,Manual,First,14.53,1798,138.1,5,6.75
Renault,Renault Fluence Diesel E4,Delhi,28.7,77.2,2012,87510,Diesel,Manual,First,21.8,1461,78,5,3.49
Skoda,Skoda Fabia 1.4 MPI Ambiente,Jaipur,26.9167,75.8667,2009,87459,Petrol,Manual,First,14.7,1390,85,5,2.75
Honda,Honda City 1.5 V MT,Delhi,28.7,77.2,2010,87430,Petrol,Manual,First,17,1497,118,5,3.5
Mahindra,Mahindra XUV500 W8 2WD,Kolkata,22.5411,88.3378,2013,87284,Diesel,Manual,First,15.1,2179,140,7,7.8
Mahindra,Mahindra Scorpio S2 7 Seater,Pune,18.5236,73.8478,2014,87200,Diesel,Manual,First,15.4,2523,75,7,7.75
Maruti,Maruti Swift VDI BSIV,Chennai,13.09,80.27,2013,87192,Diesel,Manual,First,25.2,1248,74,5,4.35
Toyota,Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,18.9667,72.8333,2014,87143,Diesel,Manual,First,12.99,2494,100,8,12.5
Mercedes-Benz,Mercedes-Benz E-Class 2009-2013 E 250 Elegance,Coimbatore,11,76.9667,2011,87073,Petrol,Automatic,First,10.93,2497,204,5,17.23
Maruti,Maruti Ertiga VDI,Chennai,13.09,80.27,2012,87000,Diesel,Manual,First,20.77,1248,88.76,7,6
Hyundai,Hyundai Verna CRDi 1.6 AT SX Option,Ahmedabad,23.03,72.58,2013,87000,Diesel,Automatic,First,22,1582,126.2,5,5.9
Mercedes-Benz,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Mumbai,18.9667,72.8333,2013,87000,Diesel,Automatic,Second,19.27,2143,167.62,5,17
Ford,Ford Fiesta 1.6 ZXI Duratec,Chennai,13.09,80.27,2006,87000,Petrol,Manual,Second,15.3,1596,101,5,1.37
Audi,Audi A4 2.0 TDI 177 Bhp Premium Plus,Pune,18.5236,73.8478,2013,87000,Diesel,Automatic,First,17.11,1968,174.33,5,15.5
Nissan,Nissan Terrano XL 85 PS,Bangalore,12.9699,77.598,2014,87000,Diesel,Manual,First,20.45,1461,83.8,5,6.5
BMW,BMW 3 Series 320d Luxury Line,Delhi,28.7,77.2,2019,87000,Diesel,Automatic,First,22.69,1995,190,5,6.67
Toyota,Toyota Fortuner 4x2 AT,Mumbai,18.9667,72.8333,2012,87000,Diesel,Automatic,First,12.55,2982,168.5,7,15
Honda,Honda Civic 2006-2010 1.8 S MT,Mumbai,18.9667,72.8333,2008,87000,Petrol,Manual,First,13.5,1799,130,5,2.35
Honda,Honda Accord 2.4 AT,Mumbai,18.9667,72.8333,2011,87000,Petrol,Automatic,First,11.7,2354,177.6,5,5.4
Maruti,Maruti SX4 Zxi with Leather BSIII,Chennai,13.09,80.27,2010,87000,Petrol,Manual,First,15.6,1586,104.68,5,2.8
Mahindra,Mahindra Scorpio 2009-2014 SLE 7S BSIV,Bangalore,12.9699,77.598,2014,87000,Diesel,Manual,First,12.05,2179,120,7,7.4
Nissan,Nissan Micra Diesel XV,Jaipur,26.9167,75.8667,2013,86999,Diesel,Manual,First,23.08,1461,63.1,5,3.5
Volvo,Volvo XC60 D5 Inscription,Kochi,9.9353,76.2592,2014,86925,Diesel,Automatic,First,11.2,2400,215,5,17.18
Honda,Honda City 1.5 E MT,Jaipur,26.9167,75.8667,2009,86863,Petrol,Manual,First,17,1497,118,5,3.6
Nissan,Nissan Micra Diesel XV,Hyderabad,17.3667,78.4667,2011,86732,Diesel,Manual,First,23.08,1461,63.1,5,3.6
Maruti,Maruti Swift VXI BSIII,Chennai,13.09,80.27,2008,86700,Petrol,Manual,Second,16.1,1298,88.2,5,2.4
Audi,Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,11,76.9667,2016,86642,Diesel,Automatic,First,15.17,1968,181,5,20.37
Tata,Tata Manza Aura Quadrajet BS IV,Jaipur,26.9167,75.8667,2011,86500,Diesel,Manual,Second,21.12,1248,88.8,5,1.8
Toyota,Toyota Innova 2.5 ZX Diesel 7 Seater,Bangalore,12.9699,77.598,2015,86398,Diesel,Manual,First,12.99,2494,100.6,7,15.2
Volkswagen,Volkswagen Polo Diesel Trendline 1.2L,Hyderabad,17.3667,78.4667,2013,86300,Diesel,Manual,First,22.07,1199,73.9,5,4.5
Hyundai,Hyundai i20 Asta 1.4 CRDi,Hyderabad,17.3667,78.4667,2015,86157,Diesel,Manual,First,22.54,1396,88.73,5,6.5
Mahindra,Mahindra XUV500 W8 2WD,Coimbatore,11,76.9667,2014,86091,Diesel,Manual,First,15.1,2179,140,7,10.09
Maruti,Maruti Swift Vdi BSIII,Hyderabad,17.3667,78.4667,2010,86000,Diesel,Manual,Second,17.8,1248,75,5,3.6
Mercedes-Benz,Mercedes-Benz New C-Class 220 CDI AT,Hyderabad,17.3667,78.4667,2012,86000,Diesel,Automatic,First,14.84,2143,170,5,19
Skoda,Skoda Fabia 1.4 TDI Active,Mumbai,18.9667,72.8333,2009,86000,Diesel,Manual,First,19.4,1422,70,5,2.75
Honda,Honda Civic 2010-2013 1.8 S MT,Mumbai,18.9667,72.8333,2010,86000,Petrol,Manual,First,14.8,1799,130.2,5,2.9
Fiat,Fiat Linea Classic Plus 1.3 Multijet,Jaipur,26.9167,75.8667,2013,86000,Diesel,Manual,Second,19.5,1248,75,5,2.5
Maruti,Maruti Alto 800 LXI,Jaipur,26.9167,75.8667,2013,86000,Petrol,Manual,First,22.74,796,47.3,5,2.41
Hyundai,Hyundai Santa Fe 2WD AT,Delhi,28.7,77.2,2012,86000,Diesel,Automatic,Second,13.01,2199,194.3,7,9.5
Hyundai,Hyundai Getz GLS,Pune,18.5236,73.8478,2005,86000,Petrol,Manual,Second,15.3,1341,83,5,0.45
Honda,Honda Accord VTi-L MT,Mumbai,18.9667,72.8333,2007,86000,Petrol,Manual,Third,11.9,2354,144,5,1.85
Mahindra,Mahindra XUV500 W8 2WD,Delhi,28.7,77.2,2014,86000,Diesel,Manual,First,15.1,2179,140,7,7.85
Maruti,Maruti Ertiga VDI,Chennai,13.09,80.27,2016,86000,Diesel,Manual,Second,25.47,1248,88.5,7,8.2
Volvo,Volvo XC60 D4 Summum,Hyderabad,17.3667,78.4667,2012,86000,Diesel,Automatic,Second,14.7,1985,163,5,18.25
Toyota,Toyota Corolla Altis G,Chennai,13.09,80.27,2008,86000,Petrol,Manual,Second,14.53,1798,138.1,5,3.5
Mahindra,Mahindra Scorpio VLX 2WD AT BSIV,Hyderabad,17.3667,78.4667,2013,86000,Diesel,Automatic,First,11.79,2179,120,8,8
Toyota,Toyota Fortuner 3.0 Diesel,Delhi,28.7,77.2,2011,86000,Diesel,Manual,First,11.5,2982,171,7,11.5
Hyundai,Hyundai i10 Asta,Ahmedabad,23.03,72.58,2011,86000,Petrol,Manual,First,20.36,1197,78.9,5,3.75
Maruti,Maruti Wagon R LX BSII,Delhi,28.7,77.2,2006,86000,Petrol,Manual,Second,18.9,998,67.1,5,1
Tata,Tata New Safari DICOR 2.2 VX 4x2,Pune,18.5236,73.8478,2008,86000,Diesel,Manual,Third,13.93,2179,138,7,0.6
BMW,BMW 3 Series 320d,Coimbatore,11,76.9667,2013,85846,Diesel,Automatic,First,22.69,1995,190,5,13.08
Maruti,Maruti Ertiga VDI,Coimbatore,11,76.9667,2016,85827,Diesel,Manual,First,20.77,1248,88.76,7,7.5
Ford,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,17.3667,78.4667,2014,85670,Diesel,Manual,First,22.7,1498,89.84,5,6.25
Maruti,Maruti Swift VDI,Hyderabad,17.3667,78.4667,2014,85512,Diesel,Manual,First,22.9,1248,74,5,5.8
Maruti,Maruti Swift Dzire LDI,Kolkata,22.5411,88.3378,2016,85450,Diesel,Manual,First,26.59,1248,74,5,4
